190957,98564,343000,376448,30382,5.8,145494,67201,85580,27835,28431,354541,272015,60730,21438,62372,79346,77961,7323,29191,524723,277538,45796,5190,7.8,2.78,211194,45409,24530,117395,107856,49118,142503,83655,48534,67532,681754,10656,121156,121156,49781,52471,49512,115372,120947,113816,53969,41830,58776,25700,10222,36.6,156313,501178,74402,4251,53186,1889
193926,103076,307000,447254,2070,4,181198,67948,103885,36344,40001,429376,361277,47549,19814,76451,101661,63789,4474,19624,603194,212367,57985,9349,5.3,2.63,191073,44053,37424,132200,120575,43907,116402,57576,44540,81807,688706,9130,91936,91936,32378,48343,53188,129361,104587,102837,52648,44693,60800,29390,11425,35.9,234430,498064,12734,2859,26904,333
174346,102869,234700,441244,661,4.1,155351,73091,103970,44694,46068,423174,348957,49585,23977,66063,83350,73813,5625,24149,528407,257492,70919,8808,6.5,2.51,181154,50458,29943,138673,80007,40023,105070,75636,32724,85751,572221,35806,104434,104434,59654,48658,45298,93391,87671,100158,49897,45668,61918,32104,20560,40.2,119491,433613,105058,672,36447,29
189238,79016,246600,381084,269,6.1,151635,63813,87708,21246,33508,357910,286126,51371,19706,70215,92139,83487,16834,48757,507724,253355,27755,3042,7.9,2.48,177660,62347,23711,143463,93238,43923,98611,71923,50568,81270,636333,16929,51772,51772,28264,51648,58577,81005,76524,105914,52180,51298,69667,33222,15743,41.9,58604,576189,26315,1722,24682,59
168073,106064,256900,385727,6816,6.1,148937,68415,81954,30020,32950,362276,288101,52215,21479,74784,95852,89058,11453,27027,518561,240901,21426,1966,5.5,2.52,186184,65831,25855,153898,84711,34261,93200,86152,34074,78686,595368,24649,97145,97145,49270,52081,54928,99229,82523,101945,52713,45566,64579,31077,18455,39.5,110187,458328,94604,601,35510,187
166100,92026,492600,395819,350,6.6,155802,69778,84587,25134,34446,369747,302167,47507,19960,67774,90465,83230,9079,34835,500587,254524,34433,3272,7.8,2.78,202178,52696,24471,100786,70407,29566,135613,105333,21879,68345,547565,21005,163899,163899,77587,52291,46380,84866,93698,109158,53573,46609,57976,32255,15134,39.8,144971,447090,84502,863,37870,153
181316,98221,267100,394224,91,7.3,166719,68501,79431,23594,27004,365249,298931,33654,32058,94862,155359,73431,5005,25683,514811,227291,56114,7310,6.3,2.48,167579,44697,29442,141956,86787,38515,108875,73175,31634,81084,579198,33328,96800,96800,55498,44637,44290,78105,84076,107554,57097,50679,69495,35652,18803,43.2,129094,496549,41866,1110,25329,77
245005,106080,243400,378799,435,5.9,152806,59028,77203,28640,38910,356587,285717,45335,24803,68904,95522,90981,10187,41221,494492,257673,32486,5277,6.8,2.64,227224,62712,48247,212474,122182,52228,121717,83352,63316,115758,845571,17103,89391,89391,44083,60834,59452,128569,110018,125863,69814,61609,100290,48194,18190,40.6,87152,597331,203278,3281,35591,990
189911,97617,170300,470999,2529,5.7,177213,77674,99828,42046,47560,444321,366337,59846,17494,61757,81349,119850,8298,39277,670079,348257,53139,6243,8.1,2.54,183460,51429,37033,138161,126086,62010,92389,53345,95305,113094,703075,18246,41185,41185,22819,50518,53702,106795,88964,99145,56688,46844,74236,37519,12290,38.7,48518,558778,103848,3670,19096,596
187982,77370,155800,345202,26003,6,112311,64755,83865,33101,30613,324645,246699,55029,22551,53006,70792,101971,4294,33943,512954,256033,69523,7467,7.5,2.55,159021,42522,48753,173358,106738,41345,70145,49578,65941,129069,659803,18684,41931,41931,20599,46928,46886,88282,80656,99884,56150,48655,82974,42235,13013,43.2,46027,549661,91019,2276,15087,617
166877,94308,151000,306557,3513,6.6,97615,57363,68342,35114,28028,286462,203065,64384,18431,46062,64144,108353,4041,35689,436145,266684,81774,9618,11.1,2.66,200548,81268,40243,156648,96810,48225,71249,53932,66975,100721,658524,16552,57012,57012,30387,54941,67929,96808,85759,90958,48257,44166,68274,33978,15934,37.8,70202,502099,109316,1371,25644,921
203445,94147,238400,328182,2818,5.8,111501,62598,78775,29709,26548,309131,232614,57995,18367,45970,62271,90384,6453,36341,470378,256992,72132,6444,11.3,2.56,181982,51051,25486,127241,115192,57896,142234,74656,70079,92187,683882,21207,73531,73531,41311,43116,47888,115077,100154,106314,54776,52050,78014,30576,16032,39.8,63867,588423,67104,1224,35485,914
136204,129794,114800,402500,14022,3.9,169183,60363,100123,25952,31087,386708,312301,53166,20822,68229,91816,91307,3540,19777,577328,208956,67556,6591,5.6,2.61,214527,78130,52105,145158,99292,43780,67873,30459,58464,104722,655853,21059,51434,51434,26691,52036,73372,113975,89578,84432,41846,40010,53312,25245,10882,33,57979,288243,343602,1727,14397,538
214231,88091,172900,340286,2446,8.2,99671,65154,84568,27447,35536,312376,239603,60337,12050,40932,52646,78705,9522,60814,409412,282300,80271,8587,15.8,2.5,160188,48337,43162,177606,131694,62484,85887,49283,70327,132008,679060,25825,60120,60120,37265,44686,44361,81353,77848,99110,59420,56180,107089,61054,23665,47.5,96280,563432,74527,2351,12967,64
161917,117987,229100,331424,203,6,97801,66325,85174,34137,27995,311432,258120,36157,16614,46882,62123,139793,5552,40634,473063,325160,89098,7698,8,2.64,209938,88177,27587,109301,107899,62690,127196,68175,43526,85603,605201,55637,101488,101488,57081,56439,63520,119258,99249,101874,46867,45658,60142,30994,13448,36.5,192914,442954,70226,945,32166,215
210296,76152,177200,400088,1014,5,166073,64050,95265,27123,27723,380234,321226,37561,20785,57146,79388,76793,5768,30022,530933,201405,93582,12663,10.3,2.57,157027,41536,33259,157050,119616,64195,100480,59555,79083,119085,652427,20608,71395,71395,44143,42393,40694,78795,71465,100531,58319,58360,100027,61429,23278,48.1,77786,559318,67808,1189,16695,170
170284,97820,173000,322056,1180,6.1,112842,62745,70902,27900,28034,302423,244763,38355,18225,50752,72058,132116,4658,29773,475508,318702,73870,5510,9.9,3.07,208900,50317,44677,168690,115924,57230,95690,41763,45021,112793,576552,119225,136976,136976,69167,58185,52345,115764,113207,105861,51628,42854,78411,37890,12040,37.4,324977,356589,102940,1412,27889,0
151641,132341,205800,388477,114,6.4,106152,83116,96313,32799,45307,363687,312688,37567,12957,49899,63172,93359,5445,45899,491677,304381,107014,11492,13,2.76,205907,59341,43397,142930,101652,55089,110363,53195,37175,88202,524776,61777,204894,204894,103429,44583,54130,137430,109656,110513,50048,42323,55733,23095,10536,35.5,213844,296001,215497,825,41622,0
253197,63502,147500,430545,431,6.6,137054,93853,101065,32543,37592,402107,353992,33189,14247,50151,71632,68913,5335,54714,481273,253217,105713,10215,13,2.34,117838,22218,47551,213588,140382,51876,75644,47504,94753,142958,688309,20154,49868,49868,30632,34803,28079,66454,63160,82047,57532,52971,156131,91727,28963,55.6,74447,597700,59348,1213,7519,265
218019,83027,164800,263711,0,6.8,70221,55692,66987,26629,26352,245881,200779,31061,13771,43610,57647,186629,4978,37334,441228,406633,72923,9059,9.2,2.5,151361,34426,37977,181179,116055,58933,101848,50016,65787,125738,665744,21603,73125,73125,43883,42006,35871,77793,87003,105509,52608,55352,101298,61373,23784,46.6,93030,593603,34410,2130,20924,294
191928,114463,181700,335047,986,6.6,120325,57095,86752,27574,21213,312959,259659,34479,17765,49774,70435,132724,7142,35267,480366,306054,82198,7586,7.9,2.33,142245,43449,38250,154928,132511,55375,99671,54021,64148,115547,630521,13946,84529,84529,53465,34592,38106,93213,81034,103220,57534,56156,89659,47724,24565,46.5,71684,521929,87426,1984,26241,685
150527,149305,213500,361367,880,6.1,125413,63363,97719,23347,29629,339471,283825,34992,20406,48519,68891,120092,10589,38183,443930,294351,82668,9596,9.6,2.52,199357,67792,35490,138321,92925,45295,114065,69263,41837,90161,568939,44575,156454,156454,68544,50716,60137,121895,102622,106981,48450,41709,58591,28493,11238,36.2,223634,345857,140599,1610,35140,784
172078,94280,163500,412977,1836,6.2,152073,75594,98722,29260,31702,387351,324095,42971,19826,51410,77903,78155,6837,53791,480990,251926,93837,6444,12.3,2.82,183658,44026,40527,170998,107692,45495,88857,46248,52541,105429,632848,42774,87200,87200,47435,48598,44747,107347,99503,99202,49114,46719,70395,39900,12419,38.4,175127,444603,99665,1226,24288,460
221131,89357,222800,371334,1081,5.2,117931,62642,101346,29309,40898,352126,296273,38162,17447,53784,68585,91159,6067,35154,477522,268310,87494,8393,10.2,2.56,162487,38379,38806,173202,123913,52602,111446,70795,71179,111006,675144,19516,108794,108794,47697,42588,40204,83205,86609,103359,54698,56881,112370,66199,29925,47,142084,568659,59915,1948,15050,278
221353,68190,158800,366448,812,5.5,118786,66941,93621,35107,31772,346227,288221,36497,21102,55447,78072,139813,5015,29761,530257,320107,88621,9917,7.7,2.59,140383,28287,44774,218793,118824,48666,80130,44375,78267,130630,664499,17094,86545,86545,42764,41205,31447,72148,72262,93557,55727,55788,129817,75409,30884,51.3,117927,572206,55528,1400,8398,948
211961,79724,233800,297764,559,7.5,73315,58040,71906,43593,28685,275539,219277,36836,18803,45508,64202,154718,3758,30772,443968,378684,91224,9123,9.2,2.56,154454,36942,35063,151069,119680,58007,108032,61579,61439,97528,621401,18436,114815,114815,64896,42443,38538,75946,82645,99715,56887,51365,99126,62221,28324,47.1,121586,510772,91464,1200,16513,273
212352,91489,254900,351177,743,4.4,114235,70565,90776,33865,26238,335679,273202,38552,23389,54913,83400,123603,4649,24965,488095,296563,93243,13333,9.6,2.59,149967,38149,40510,171853,115935,51323,121545,74515,61750,105298,646632,17541,135159,135159,66712,40840,37470,81139,81800,90075,52522,62726,128931,76973,32464,50.2,155349,558976,62497,901,12711,0
130054,112217,179800,349426,65,5.6,103695,71118,90839,39922,24116,329690,276256,33516,19186,54812,85411,147613,5245,26230,529772,341644,94579,11741,8.2,3.21,206196,54939,57946,168604,105000,47647,69583,34686,25273,90237,488238,27844,278539,278539,150822,48016,55440,116173,110549,105540,49617,43632,58462,29616,15761,36.4,191652,146844,413221,320,22117,519
195715,86366,252300,398508,281,7.1,97417,91313,96339,41561,43540,370170,307673,40330,21366,43677,58819,67889,7929,54426,423317,272683,137578,15779,16.8,2.67,161934,41905,37313,137908,104844,50008,119505,71812,43978,97569,536063,18465,203673,203673,114074,43445,38716,88524,86094,98754,48508,45672,90536,63792,36381,45.4,177488,429305,119893,710,17914,305
190931,111977,302100,369819,109,6.5,116984,84134,87927,33043,23750,345838,288543,30869,25866,55864,84834,120179,6630,25538,475439,298481,90001,9538,7.8,2.4,161720,46927,28401,133416,105394,51679,126858,81085,39499,91589,517695,20628,198696,198696,114426,42620,34730,91093,86715,110330,57841,49782,80155,45711,27406,45.2,150340,429907,114002,1219,23964,107
176702,97555,292600,393798,267,6,149716,68485,96321,29182,26389,370093,313274,32267,24007,60159,92924,104357,2879,26376,490488,242278,88295,8879,7.4,2.72,187699,61263,22936,119905,113742,54602,127455,79857,25981,71635,455952,25398,268027,268027,177346,41463,46707,99154,97590,112710,52854,44880,71657,38502,20016,41.6,278102,324351,92871,1996,33273,482
110610,131049,191300,398595,508,5.2,159345,63293,105571,23082,26750,378041,313550,39072,24806,61513,89390,83605,3072,24377,523136,203467,74132,8856,7.8,3.03,184991,54341,56904,166330,91803,43255,66140,33635,15895,76137,408280,22516,318828,318828,174613,44412,53751,117278,98352,102370,50673,43294,59254,32763,11302,37.1,294916,84183,351103,2167,8567,134
136406,105005,252800,371099,115,8.5,83937,93252,85930,31734,44537,339390,276458,37841,24224,38441,53812,69694,10165,72085,333532,284740,155482,11957,19.7,3.11,163586,44275,54935,162043,85078,52874,81860,43716,19643,78646,305116,13855,444657,444657,238537,46122,41948,94097,104165,116326,47970,43271,78556,47141,20712,42.5,580988,144195,25753,1185,7648,310
136674,87830,273100,373940,116,4.8,85822,78930,92027,48102,51007,355888,299635,24040,31621,46247,65673,83454,5286,65487,374927,288189,147036,12800,12.2,3.44,205889,63755,43052,153386,93390,57848,102471,44633,20383,80814,388012,23866,376938,376938,219540,48185,52941,109027,107850,116195,51484,41384,65703,34014,14674,38.4,551752,134930,80769,163,13097,0
134699,145368,367600,395548,1836,5.4,110869,81982,105565,41514,34295,374225,306500,38833,28601,54453,71388,67002,5383,56059,416102,271523,126815,10446,13.9,2.63,163545,54467,36314,138067,73077,48692,117291,90868,15081,74371,312520,23831,410698,410698,226547,38834,43197,112893,102591,110983,51444,41272,69387,43453,23562,41.9,534078,157866,28118,292,16194,411
157764,109553,156900,399513,684,4.5,154281,75044,92169,31200,29021,381715,312640,34199,34081,51958,93930,80850,4808,54584,450957,229074,97588,7015,11.6,2.65,192543,53348,43485,142657,115254,43111,78181,42480,65794,105081,684769,14796,34607,34607,14967,50674,53457,108256,90748,92007,48474,38025,65641,28294,11164,35.8,48221,433982,215179,2404,10015,692
134132,110409,103100,344455,15389,8.2,100056,59725,75005,37623,43845,316254,240121,56829,18446,50931,69166,82604,3568,39592,449647,247320,91733,8688,12.3,2.59,181966,48132,55801,148766,98789,35651,46899,30603,47553,112291,640455,7719,24070,24070,9201,48338,47634,93219,81564,79137,45663,41402,58793,27625,12092,36.1,33043,269618,346680,1800,8691,391
177457,86325,163500,279653,10584,9,70841,53951,58264,25714,45818,254588,190010,50633,13341,35617,51161,86246,5042,57299,352812,273840,90100,8044,21.4,2.72,189750,43897,48355,148385,103926,37366,81139,47672,49207,101018,682243,8771,38796,38796,16580,54886,46573,90180,95910,102917,49749,41554,66226,30320,9795,38.3,41914,474399,178096,901,12957,481
150244,114224,155800,355776,1209,6.2,109960,51237,83501,36272,52813,333783,269666,49222,14171,56240,75667,82021,4726,31671,512344,217498,82742,11106,10,2.82,209236,51212,36622,132386,103141,44874,92663,54027,45706,78500,622488,9652,120133,120133,54443,50457,47352,111685,99655,106022,48447,44352,53296,19834,8205,35.3,76556,184661,440297,1527,33605,161
130335,168078,177600,382013,1211,7.2,124499,60525,87450,30534,51538,354546,288747,48591,16909,51686,69411,66207,6021,45597,456858,244740,107749,16858,14,2.37,198972,79958,40064,112644,93113,29613,119002,92448,33797,89767,670894,8724,68191,68191,30538,48863,63834,144107,104367,95642,40610,34508,53081,22972,7881,33.8,47775,214803,427602,1964,34162,170
177502,105499,356400,400095,480,7.5,164406,62630,86027,18428,38403,369894,299610,49776,20038,48269,77047,68542,5742,50493,480392,222218,94731,10863,17.5,2.66,194160,45284,16007,66576,72846,29806,189570,125048,33427,54610,580842,10497,164665,164665,67255,48454,39924,100491,111638,120372,54461,42048,58430,22732,9120,38.4,92695,445286,110964,1493,84670,288
172250,84728,229500,421948,147,3.7,219400,56010,91022,21277,18703,406412,348249,32370,25322,87139,120503,57893,2243,15196,601678,144920,75444,10207,5.7,3.05,229444,49609,27556,102521,97812,44607,130527,69997,29180,54936,572024,18403,199437,199437,85184,55602,50591,93277,126410,120824,48458,38744,48288,21905,7907,36.5,147115,348068,159531,491,112977,0
156298,99743,121800,410933,406,3.2,161868,62532,101683,35877,35803,397763,334618,37843,24791,72481,93819,51453,2938,17864,557400,168835,111183,13309,7.5,2.68,186871,47345,47468,158170,95465,40116,58035,43797,53075,107563,672914,7998,29196,29196,10431,49379,51108,94523,92244,86315,45279,43954,63051,31367,10735,36.7,43611,424104,217780,1813,9136,185
183402,71597,170900,315543,4831,5.9,94518,51149,72954,37698,40610,296929,224600,58059,13827,44360,60467,85534,4818,45844,418965,258920,97898,11348,16.3,2.84,175867,37837,60392,163302,95342,35539,67430,39825,47355,126705,673575,6227,56273,56273,15646,53286,48141,81097,87463,102277,46193,48961,82137,38546,10401,40.8,91529,569790,52777,523,8383,97
166657,86775,164900,334107,644,4,95985,52832,77283,36501,57980,320581,261964,39313,18569,50154,65643,100833,6941,34795,461168,260954,104529,13225,9.3,2.83,210064,63447,42552,150966,95771,35218,70313,54395,42273,93982,686488,9402,45574,45574,24239,66783,65345,85611,93020,98112,45832,41127,67091,28564,8400,36.3,43499,483070,184211,679,15874,923
175508,104799,233000,351928,538,5.8,114378,52280,79375,35308,50074,331415,251811,63093,16097,51532,71119,82011,3454,33924,497360,230392,78623,8650,11.2,2.69,201942,51923,30059,106114,107104,33038,135515,71882,44734,75551,661183,8986,94015,94015,31734,51014,51584,109566,107759,112657,47217,40170,55965,23805,8962,36.3,92708,504119,122409,1256,26175,58
159370,92980,115900,407428,1180,4.6,170385,61684,94859,30552,31116,388596,325026,37017,26147,69610,96780,66115,5410,22121,553769,171370,102517,19139,7.4,2.71,189405,52907,49994,160942,98180,38602,55841,42303,59162,107066,673956,12918,33096,33096,16494,53685,54006,103352,91130,88104,44486,43572,59554,29271,10644,35.7,44361,395000,253242,1240,12630,848
154920,102341,150900,312622,10423,7.2,92085,54574,67746,33877,41679,289961,214069,61920,13674,43933,60464,82366,6011,46018,439497,252830,86372,7807,16.7,2.88,206719,43009,30518,135734,114020,36071,89167,52275,50544,87257,655226,11732,79260,79260,33695,51929,48581,101650,107681,101251,46933,38767,51285,22024,7967,35.2,77062,194199,433720,573,20321,335
172767,80478,132000,381920,870,6.8,119756,62324,91952,28678,53330,356040,281851,56297,17710,57342,71738,64600,4101,38981,479533,236827,94247,11852,11,2.75,180297,34676,59146,154917,103442,34596,55993,29249,41853,107646,652818,6359,50999,50999,16685,52225,42961,86728,95858,98225,45555,38669,65813,31313,8638,38.1,82245,543790,63055,753,6833,505
123669,107289,650600,338055,899,5.6,87823,48798,75441,37771,69352,319185,265163,37267,16582,48691,63939,84200,8025,37377,448342,239653,91705,11676,11.2,2.96,170189,59268,23256,119625,101916,55223,119760,60381,54312,74707,520508,28099,157894,157894,89743,36173,46728,107418,91977,89264,42594,43093,66097,35714,23926,39.2,60225,109005,14139,552,343033,54283
136957,87953,526900,364427,19859,3.4,128902,73912,90366,29303,29447,351930,256537,75453,19513,78180,99619,80072,8404,20517,556061,212141,20212,2759,5.1,3.11,161351,40642,20324,158118,110761,49038,92090,44362,50407,81416,600494,16971,104591,104591,59654,41884,52311,98426,87362,88384,49274,49604,72806,30494,14504,38.5,87925,206237,10250,1166,184814,77389
221918,93845,205200,353856,18468,5.5,101422,85285,78446,37851,31553,334557,245617,60803,27401,70867,92088,83307,7733,33491,508997,257349,28461,4138,6.8,2.68,222377,53977,38809,170670,148124,51176,100256,44942,62350,121018,822437,6767,35554,35554,15746,63235,53905,102816,104972,107827,58195,54349,87617,41289,14217,38,92719,729868,2951,12667,9593,1123
196299,98810,172300,407703,549,5.1,126349,72677,95824,40835,51212,386897,300734,54635,30968,52199,66813,109867,10282,34525,593634,287567,90452,10592,9.3,2.73,231814,58876,30886,132196,127361,53199,103107,52105,48249,103869,748560,7423,62399,62399,22153,58260,58132,117739,100859,90326,47004,47016,67566,30802,14671,34,114529,656017,7233,8855,13400,787
158549,106632,182300,392588,2542,4.3,140861,63219,86628,41747,43436,375891,289531,58013,27163,51294,69282,86279,8785,31777,572182,255033,77658,9891,10.8,2.56,184500,56615,32719,125429,117931,39527,81301,55347,28417,84747,635267,4297,51910,51910,26729,47384,48303,92967,79928,96312,51574,43951,60935,33151,13665,39.4,72236,250230,344539,482,12112,0
161062,102853,124600,346903,0,9.9,106364,65600,78118,20183,42213,312478,249063,53194,9966,50523,69850,82544,8907,52140,448497,278822,37502,3478,13.9,2.66,192309,46308,38456,127905,129036,37504,66729,41464,35505,87947,656293,4272,53352,53352,27168,52432,56444,83073,86953,94850,48741,43868,62220,30928,12962,38,99610,192109,404244,580,5366,165
179263,65155,216800,353591,96,12.9,91529,65300,78213,18817,53956,307815,247331,47780,12496,48417,62643,81927,10213,62129,423274,314352,48957,3720,14.3,2.9,192193,45848,32775,146668,100232,37157,87308,42562,24923,65657,560901,8714,151315,151315,79672,45630,45762,96136,90070,101262,49266,47508,59516,27379,11127,37.7,238646,408601,37188,557,29924,66
101920,121430,231000,364688,49,7.2,104899,60952,85442,32285,54935,338513,286395,38540,13055,66270,84370,72342,6518,29809,479007,244887,57023,4209,8.3,3.1,182935,42797,44437,124622,69256,25635,75181,35478,12157,51348,438547,23754,232797,232797,90759,47664,49133,124415,105512,86379,38573,31170,40213,18233,7142,33.2,487383,149668,22819,511,25374,40
163072,134817,337200,370765,83,6.5,94389,74317,74052,28420,75602,346780,300848,27402,18424,51383,70448,46163,6272,40953,362230,251949,108974,4692,14.6,2.39,159341,60074,17444,90974,74864,30279,174745,110854,19750,56011,549170,14751,159452,159452,90101,29325,54834,160634,105621,87159,40591,37667,51545,24614,14407,35,139326,500153,17048,769,49017,165
204599,57704,316000,440426,193,3.7,214732,61215,90908,20198,37056,424109,360625,41308,21452,80269,115419,63301,4384,16619,570130,157087,44794,3500,5.2,2.72,191128,49865,14563,79891,95038,36461,160506,97583,28404,60528,609513,6557,106253,106253,67738,51787,42288,85431,84162,113079,57549,48569,62909,27980,14853,40.5,67177,556741,18191,217,65315,193
118090,177796,262300,398207,190,3.9,181270,46870,102922,20643,31106,382811,327166,35804,19386,97387,125478,69602,4250,12631,600422,159088,34010,6822,3,2.35,172521,58487,42788,117978,86385,23844,112564,91266,22799,83251,614174,9552,99755,99755,40807,41926,58353,146103,98863,85615,43976,39318,53125,25829,8274,34.5,119971,197866,338797,704,53601,338
167872,85805,216100,383023,235,9.3,154303,63815,78097,12546,38485,347246,292261,38812,15840,54147,88912,68779,11079,66170,406883,297556,55277,4471,18.1,2.81,180422,41475,28881,127058,99593,33721,106702,52226,23814,66060,506357,9165,202267,202267,94746,45771,40789,103710,104997,97217,45827,44967,53378,26442,11232,37.3,210817,369977,32220,969,91734,136
169991,116846,339400,393346,243,5,129981,61448,94999,28144,59141,373713,327525,29808,16165,67745,82865,63871,5241,27653,496677,217415,60711,3759,8.9,2.45,184789,58856,24817,81653,83051,28623,156475,115718,21831,73835,531212,9544,183315,183315,108958,46234,38750,100078,97823,95448,50635,47453,61472,36115,22875,40.1,78549,458579,71577,848,92938,213
174621,76631,262900,374147,208,4.1,179923,54730,77425,15419,31332,358829,297939,33838,26082,67084,103066,82230,6309,26733,527493,217298,42889,2357,7.8,2.75,184296,40785,22596,100194,82745,29108,117347,88821,26469,64618,527761,8538,174311,174311,84537,52324,48993,85753,93252,97606,47599,43381,57572,27502,15307,38.2,159809,406581,47261,880,79476,176
179600,72342,207900,373464,10102,5.2,147490,59321,83362,19516,44208,353897,306929,30758,15345,74971,111680,69795,6865,22724,510346,193690,55779,5572,6.4,2.87,203053,47913,24749,107163,98431,37336,106110,63734,27708,63398,587857,8254,134369,134369,60977,52755,51870,93074,107148,103126,42385,39643,51156,25056,10035,36.1,196939,376601,76004,797,62064,0
184914,92687,109100,391026,215,5,135349,60405,92429,28198,55169,371550,323645,34929,12242,72198,91890,63333,4254,28874,533978,209640,51172,4020,6.9,2.42,166512,44416,34689,146815,119542,49475,68519,45767,55366,107106,669296,5132,19308,19308,9452,44440,44396,92351,83647,92330,48299,47011,65284,31817,16396,39.4,23528,526394,117496,1006,10331,130
183057,100914,122600,325670,4302,6.8,94969,59939,73483,26943,48061,303395,242065,48241,12724,47430,65246,95056,10051,49493,447936,284510,38442,4985,11.7,2.34,202318,90977,25528,138575,106651,42057,81266,58527,44908,87135,665226,4047,35426,35426,11900,55398,72889,94334,79084,85829,46232,46934,60233,32582,17060,36.9,23987,555039,77380,1302,27025,306
199652,50705,254700,357617,484,5.7,129116,61630,79203,24326,42920,337195,263556,56466,17002,49758,66518,84130,5634,37024,512444,242077,28555,3425,10.6,2.92,210889,44151,18521,103710,101185,40985,129455,72645,31628,57752,655719,6577,74101,74101,44586,55024,44585,76718,98564,115011,51960,44988,57614,24425,10763,38.9,93109,571250,25222,972,33119,414
206981,68318,102600,396174,269,4.9,159918,50596,90882,30934,44576,376906,320674,40531,14337,90345,109034,65732,3471,17934,603838,172277,29721,3238,5.3,2.45,163992,37528,32532,164869,115119,55646,63579,34100,47890,106307,685751,3108,11690,11690,5233,44616,40579,85916,85319,89897,48832,47904,68613,38550,18607,40.5,18784,635675,31038,1682,4436,251
193477,77271,135500,331648,270,5.5,98538,53749,67665,34671,58665,313288,244730,44300,23083,49927,64235,99473,6439,38147,468152,272298,36793,5880,10.4,2.47,172537,44787,34965,158206,115122,47613,65897,38871,41694,87055,649593,4588,33817,33817,17486,46945,46937,77556,84085,93445,48447,47360,68749,36463,16328,41,64186,577068,22910,657,9088,116
184814,98616,99300,352022,292,6.4,101383,60620,76576,31626,59220,329425,270790,41697,16310,57182,72255,92155,6770,34357,494379,248218,29396,2157,8.4,2.35,162258,37289,42974,159173,120895,43457,59898,28145,40796,103006,655064,4818,31330,31330,11303,45351,46198,84637,79570,87585,49584,46998,68451,37246,17310,40.2,64640,521474,78074,1218,9877,415
215324,68666,146300,337813,364,7.8,86257,62883,72534,29122,60792,311588,260644,34705,15826,45360,58582,96829,8412,52549,446137,299467,33761,2603,13.5,2.43,180613,46859,23083,149509,108050,44561,100258,55337,49935,83203,681209,3487,28706,28706,11469,49768,42971,82865,89885,94297,49978,46970,70874,37501,18815,40.6,20093,632671,28646,1264,18309,2
191252,79166,155500,359988,242,5,131244,55919,84990,29888,39840,341881,272797,49714,18804,60857,80283,93279,3267,26176,552459,231798,22846,2431,6.1,2.57,171210,36414,35243,167957,109282,44850,70421,38541,41267,91817,662663,8874,40421,40421,23293,48097,46566,88736,91983,92602,51745,46113,64512,32727,13440,38.7,110886,444920,131960,1266,8471,74
184169,80917,122200,346004,585,5.9,97833,61771,76134,32751,56983,325472,281524,33610,10191,56370,72693,91592,4363,32749,488746,249180,45684,3793,10.4,2.65,180811,36248,47315,173090,94460,33991,62443,36099,37825,103144,675529,5623,42908,42908,16508,53039,48005,87582,87637,91476,47714,48113,63351,31119,17377,38,68256,578421,49917,3177,9365,453
201655,80357,121000,354288,625,6.2,93954,54412,75074,27789,81165,332394,287883,29997,13991,51292,63728,87710,5391,28191,478354,243683,78358,18263,9.6,2.58,184225,36575,35560,162784,103988,44587,72616,37876,41730,100009,702672,4099,33491,33491,14483,51590,47862,93147,88517,94498,50100,45893,64944,31424,14333,37.2,44371,612596,46157,897,16307,90
198714,87334,140700,371521,374,4.4,105576,56066,76481,32252,84747,355122,311885,26379,16503,51453,65911,86993,5477,28510,503026,242675,70854,18288,9.7,2.5,205746,67309,36834,169645,96211,41216,78619,46877,43985,98137,702819,2893,43337,43337,16198,56462,68465,92947,88467,96159,50762,43860,64565,32725,13600,36.6,45658,638834,31320,1438,21343,336
211950,92420,178400,379225,132,4.9,121023,58459,76517,36313,68301,360613,302024,43281,14711,53996,69853,92436,3684,27604,554092,224605,53042,8597,7.8,2.48,194506,43952,24162,119720,94016,37512,147652,85431,40139,89111,714857,5688,47867,47867,25051,49934,46020,105035,100247,107706,50430,44830,64450,31144,14590,37.9,38568,626987,55782,1205,24845,79
198466,81798,121800,412268,373,3.7,186167,55934,90371,23737,40713,396922,339367,37782,19127,67461,94033,82976,5229,20004,596932,204856,46950,6013,7.3,2.5,172753,44754,41009,192329,95648,40177,62943,37852,46460,104134,698538,2120,19998,19998,4361,51170,53164,83699,85142,97554,50047,47843,70816,37086,14386,40.1,18326,660361,18819,1103,10318,309
146607,138669,112700,352789,211,4.7,104573,58185,70813,36405,66269,336245,281476,38773,15272,51033,64371,98354,6119,32377,501566,241646,61140,11529,9.7,2.58,200779,46388,46878,152881,105675,38433,76422,37205,39819,105816,672215,6115,73224,73224,17966,48460,52671,121728,97196,93470,47563,41442,49030,24182,9826,33.8,79788,394537,227932,1814,22912,191
203247,78054,116800,376283,108,6.4,105464,66200,95166,25092,60098,352020,304244,32841,14604,41429,57565,71958,5426,49134,442724,297517,72293,7447,16,2.45,170312,43307,39988,175874,99246,51370,66367,36896,45631,116605,695350,3829,17849,17849,9520,48871,48883,89464,82447,92995,52196,48342,69798,35799,14260,39.4,16789,646975,27609,1591,7619,1254
